date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:57:20	933506/933506	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:16%20GMT	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D1788332294804281%26id%3D100008825837389%26substory_index%3D0&width=500&_fb_noscript=1	D:/Drop-Saits/easybreath/www.facebook.com/plugins/post4460.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D1788332294804281%26id%3D100008825837389%26substory_index%3D0&width=500)
16:57:24	933504/933504	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:20%20GMT	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D159930964554467%26id%3D100016126937902%26substory_index%3D0&width=500&_fb_noscript=1	D:/Drop-Saits/easybreath/www.facebook.com/plugins/post4ae2.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fpermalink.php%3Fstory_fbid%3D159930964554467%26id%3D100016126937902%26substory_index%3D0&width=500)
16:57:27	941249/941249	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:25%20GMT	https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fjjulia.fortuna2000%2Fposts%2F255419551639616%3A1&width=500&_fb_noscript=1	D:/Drop-Saits/easybreath/www.facebook.com/plugins/postdc2f.html	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fjjulia.fortuna2000%2Fposts%2F255419551639616%3A1&width=500)
16:57:28	1860/1860	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Feb%202017%2021:28:42%20GMT	https://scontent.fiev15-1.fna.fbcdn.net/v/t1.0-1/c128.358.576.576a/s50x50/16388440_120120485169524_2565667369980642943_n.jpg?_nc_cat=106&_nc_ht=scontent.fiev15-1.fna&oh=3e37d5667ced161ddee013790687a5d6&oe=5D1482C0	D:/Drop-Saits/easybreath/scontent.fiev15-1.fna.fbcdn.net/v/t1.0-1/c128.358.576.576a/s50x50/16388440_120120485169524_2565667369980642943_nf094.jpg	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fjjulia.fortuna2000%2Fposts%2F255419551639616%3A1&width=500)
16:57:28	15121/15121	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jun%202018%2008:01:37%20GMT	https://scontent.fiev15-1.fna.fbcdn.net/v/t1.0-0/s480x480/35643692_657649937915493_388803134241112064_n.jpg?_nc_cat=107&_nc_ht=scontent.fiev15-1.fna&oh=d3864966b3a7343004e93b03bf3dafd2&oe=5D0C8C4E	D:/Drop-Saits/easybreath/scontent.fiev15-1.fna.fbcdn.net/v/t1.0-0/s480x480/35643692_657649937915493_388803134241112064_nf447.jpg	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fjjulia.fortuna2000%2Fposts%2F255419551639616%3A1&width=500)
16:57:28	4075/4075	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Jun%202018%2007:51:38%20GMT	https://scontent.fiev15-1.fna.fbcdn.net/v/t1.0-1/p100x100/35686754_657645144582639_1788751284900200448_n.jpg?_nc_cat=111&_nc_ht=scontent.fiev15-1.fna&oh=b3de9325d8cf73e9cfe9fe648dec5ade&oe=5D131DC9	D:/Drop-Saits/easybreath/scontent.fiev15-1.fna.fbcdn.net/v/t1.0-1/p100x100/35686754_657645144582639_1788751284900200448_nd6cd.jpg	(from https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fjjulia.fortuna2000%2Fposts%2F255419551639616%3A1&width=500)
16:57:30	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Mar%202019%2014:57:31%20GMT	https://www.googletagmanager.com/robots.txt		(from https://easybreath.com.ua/)
16:57:31	137/137	---M-Z	200	added ('OK')	text/plain	etag:12696508550059932589	http://googleads.g.doubleclick.net/robots.txt		(from https://easybreath.com.ua/)
16:57:35	5769/5769	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yL/r/unHwF9CkMyM.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yL/r/unHwF9CkMyM.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/3FBp1JOhRlb.css)
16:57:35	11805/11805	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y1/r/D__hj-r-65c.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/y1/r/D__hj-r-65c.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/3FBp1JOhRlb.css)
16:57:35	379/379	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/zX5ftHNYOr5.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/y9/r/zX5ftHNYOr5.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/y7/l/0,cross/3FBp1JOhRlb.css)
16:57:35	4347/4347	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/ys/r/B4-pzLJTRP0.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/ys/r/B4-pzLJTRP0.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/ugRN94XTHy0.css)
16:57:35	2604/2604	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/kjb-FcLGuO4.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yO/r/kjb-FcLGuO4.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/ugRN94XTHy0.css)
16:57:36	23823/23823	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yH/r/ymaruJl2Pjp.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yH/r/ymaruJl2Pjp.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/ugRN94XTHy0.css)
16:57:36	19050/19050	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yX/r/Kvo5FesWVKX.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yX/r/Kvo5FesWVKX.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yt/l/0,cross/ugRN94XTHy0.css)
16:57:36	1315/1315	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yN/r/WgFKRx0VFOG.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yN/r/WgFKRx0VFOG.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/cfCbHtAWQBE.css)
16:57:36	548/548	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yH/r/yNvz5xtKREW.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yH/r/yNvz5xtKREW.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/cfCbHtAWQBE.css)
16:57:37	548/548	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yy/r/C_ajUOoDyiv.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yy/r/C_ajUOoDyiv.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/cfCbHtAWQBE.css)
16:57:37	517/517	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y-/r/AGUNXgX_Wx3.gif	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/y-/r/AGUNXgX_Wx3.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/cfCbHtAWQBE.css)
16:57:37	1894/1894	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yG/r/b53Ajb4ihCP.gif	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yG/r/b53Ajb4ihCP.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/ya/l/0,cross/cfCbHtAWQBE.css)
16:57:38	348/348	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yR/r/teE39sffXW8.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yR/r/teE39sffXW8.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/y5/l/0,cross/MnMLzIOopar.css)
16:57:38	1979/1979	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yW/r/0oJBVJZDHM7.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yW/r/0oJBVJZDHM7.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/y5/l/0,cross/MnMLzIOopar.css)
16:57:38	90/90	---M--	200	added ('OK')	image/gif	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/y7MG8IZpiC8.gif	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/y9/r/y7MG8IZpiC8.gif	(from https://static.xx.fbcdn.net/rsrc.php/v3/y5/l/0,cross/MnMLzIOopar.css)
16:57:40	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:40%20GMT	https://www.facebook.com/plugins/GET	D:/Drop-Saits/easybreath/www.facebook.com/plugins/GET.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yX/r/9Yd8h7aH2kE.js)
16:57:40	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:40%20GMT	https://www.facebook.com/plugins/^([^:/?	D:/Drop-Saits/easybreath/www.facebook.com/plugins/^([^_/indexd41d.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yX/r/9Yd8h7aH2kE.js)
16:57:40	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:41%20GMT	https://www.facebook.com/plugins/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	D:/Drop-Saits/easybreath/www.facebook.com/plugins/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yX/r/9Yd8h7aH2kE.js)
16:57:41	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:41%20GMT	https://www.facebook.com/plugins/Style.set	D:/Drop-Saits/easybreath/www.facebook.com/plugins/Style.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yV/r/dSrrYV_7W7T.js)
16:57:43	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:42%20GMT	https://www.facebook.com/plugins/channel/	D:/Drop-Saits/easybreath/www.facebook.com/plugins/channel/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/yW/r/oJt5DvEP6em.js)
16:57:45	875/875	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yT/r/1wwVkvyb58s.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yT/r/1wwVkvyb58s.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yj/l/0,cross/JdWLjKDMmqv.css)
16:57:45	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:42%20GMT	https://www.facebook.com/plugins/start_bootload/	D:/Drop-Saits/easybreath/www.facebook.com/plugins/start_bootload/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3iBRl4/yE/l/ru_RU/QbYjFmTR_HO.js)
16:57:45	13/13	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Mar%202019%2014:57:42%20GMT	https://www.facebook.com/plugins/l/	D:/Drop-Saits/easybreath/www.facebook.com/plugins/l/index.html	(from https://static.xx.fbcdn.net/rsrc.php/v3/y1/r/ynUcdg5wJ5r.js)
16:57:46	102/102	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Jan%202001%2008:00:00%20GMT	https://static.xx.fbcdn.net/rsrc.php/v3/yk/r/MiXXTBbOQzg.png	D:/Drop-Saits/easybreath/static.xx.fbcdn.net/rsrc.php/v3/yk/r/MiXXTBbOQzg.png	(from https://static.xx.fbcdn.net/rsrc.php/v3/yR/l/0,cross/yGDnX6O2-QU.css)
